"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPR_RA","POPR_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO","240690",3933,3633,1829,1804,900,1960,773,430,956,418,0.646,0.646,NA,NA,49,15,15,1,12,13,9,6,7,1,0,0,48,19,24,30,25.2448979591837,6.98370308958918,1,2,14,27,0,5,14,1,0,32,0,27,22,31,18,49,0,0,0,0,0,46,2,0,46,2,38.75,39,40,39.2291666666667,1.4027265749146,0,4,2,3,39,39,10,19,29,48,1,0,29,2,8,0,8,0,1,0,0,0,49,0,0,0,0,30,19,14,1,0,32,0,0,47,2,3180,3350,3600,3363.67346938776,342.610650481168,42,4,0,0,47,9.06382978723404,0.484734589823847,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2.416,2.468,51.255230125523,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240700",10129,9610,4723,4887,2610,4941,2059,1300,2454,1133,0.608,0.608,NA,NA,172,140,142,2,39,51,40,30,7,3,0,0,170,20,24,29,24.6220930232558,6.11318010794969,2,11,60,70,3,18,65,0,0,96,0,27,145,70,102,168,2,0,0,2,20,143,0,22,142,0,37,38,39,37.9878048780488,1.98765455046912,0,31,22,25,86,163,9,34,137,167,1,0,17,43,14,24,41,0,1,2,0,21,170,2,0,0,0,100,72,66,0,0,96,0,6,157,9,2947.5,3200,3500,3194.01744186047,509.480867236413,129,23,9,1,170,9.23391812865497,0.587333329819173,0,172,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6.625,NA,70.0896495517522,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240710",78021,69467,34434,35033,18726,39118,11623,9237,19574,6222,0.64,0.64,NA,NA,982,761,788,12,171,280,235,167,85,30,2,0,970,20,25,31,25.79633401222,6.7177907333322,9,66,331,396,30,59,228,44,2,689,0,546,436,369,613,976,5,2,6,18,112,753,51,134,750,51,38,39,40,38.4705882352941,2.68809357798712,1,194,57,74,591,974,8,528,453,940,28,0,163,131,237,86,153,10,18,5,0,125,861,104,4,13,0,506,476,229,47,2,691,0,88,843,49,2900,3235,3560,3188.79183673469,578.151947764138,718,117,67,8,962,8.91855670103093,0.603195805655353,12,964,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,41.001,2.426,50.1685909880454,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240720",31318,28954,14182,14772,6943,16337,5674,3428,8264,3080,0.665,0.665,NA,NA,426,146,152,6,104,117,93,69,32,4,1,0,420,19,24,29,24.6995305164319,6.49914743840493,1,8,48,95,3,9,28,6,1,132,1,86,340,176,250,417,4,1,0,5,31,202,12,37,202,12,38,39,41,38.8884462151394,2.73413715385597,0,65,29,9,62,50,376,106,316,160,9,0,44,13,34,7,29,3,6,4,0,28,393,33,0,0,0,228,198,83,7,3,295,3,20,381,25,2955,3270,3550,3235.68075117371,530.135970532221,183,33,24,4,419,9.33096926713948,0.920622474611289,0,425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,23.797,20.618,51.5488867376573,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240725",3906,3536,1749,1787,935,1770,831,443,911,433,0.617,0.617,NA,NA,54,44,47,1,12,13,10,8,8,2,0,0,53,20.25,25,31,26.1851851851852,7.52624107254349,0,4,15,30,1,3,22,1,0,30,0,7,47,17,37,52,2,0,0,0,3,45,3,3,45,3,37.5,38,39,38.4705882352941,1.68941340324351,0,1,4,5,43,54,0,7,47,54,0,0,5,9,4,7,21,0,0,2,0,3,54,0,0,0,0,22,32,22,1,0,30,0,4,49,1,3000,3200,3500,3162.64814814815,403.484593585253,43,2,3,0,54,9.18518518518519,0.392095198012781,0,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.2755214050494,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240730",8499,8265,4064,4201,2085,4195,1985,1060,2108,1033,0.609,0.609,NA,NA,106,90,92,1,30,28,27,12,8,0,0,0,105,19,23.5,29,24.0566037735849,6.26681386151231,0,9,41,38,10,7,48,2,0,51,1,39,67,51,55,104,2,0,0,3,4,94,1,7,94,1,38,38,39,38.1470588235294,1.86365476567267,0,19,9,22,51,106,0,19,86,106,0,0,36,9,11,7,32,0,0,2,0,5,106,0,0,0,0,50,56,48,2,0,51,1,7,97,2,2938.75,3200,3503.75,3139.72641509434,593.191088348095,87,9,4,1,105,9.35849056603774,1.04369927474375,0,101,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.058,NA,50.2846299810247,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240740",8706,8218,4043,4175,1975,4149,2094,998,2045,1132,0.622,0.622,NA,NA,76,45,48,1,15,13,22,16,9,0,0,0,75,21,27,32.25,26.4078947368421,6.71352392628282,0,6,30,35,0,5,25,0,0,44,0,22,54,27,49,75,1,0,3,2,11,50,6,16,50,6,37,38,40,37.75,3.84103125823789,0,12,3,6,50,76,0,23,53,74,1,1,18,1,15,3,18,0,1,1,1,15,76,0,0,0,0,33,43,25,0,0,44,0,2,68,6,3022.5,3300,3675,3297.93421052632,501.599291214978,50,17,2,0,76,9.43421052631579,0.524989557122539,0,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.34,NA,37.1638141809291,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240750",11831,10441,5350,5091,3245,5503,1693,1580,2667,844,0.608,0.608,NA,NA,156,112,118,1,38,47,33,23,11,3,0,0,155,19.75,23,29,24.474358974359,6.4742155762973,3,16,66,47,0,2,22,19,0,112,0,117,39,57,99,152,4,0,3,1,17,112,9,21,112,9,38,39,40,38.7323943661972,2.83822812811128,0,53,14,22,63,156,0,102,54,152,2,0,34,11,36,13,22,0,1,4,0,19,151,2,1,2,0,84,72,22,19,0,112,0,12,131,13,2982.5,3242.5,3535,3249.44871794872,560.250857348417,106,21,8,2,151,8.87581699346405,0.821746066535896,2,154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4926884139483,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240760",4530,4188,2119,2069,1125,2255,808,537,1123,409,0.644,0.644,NA,NA,52,31,31,1,15,16,6,12,2,0,0,0,51,18.75,23,30,23.8653846153846,6.50498706470009,0,3,19,25,2,2,9,0,0,31,0,29,23,22,30,51,0,0,1,1,5,42,2,7,42,2,38,39,40,38.2549019607843,2.59108577438032,0,9,5,7,26,51,1,10,41,49,2,0,10,4,12,3,12,1,1,0,0,7,52,0,0,0,0,26,26,9,0,0,31,0,5,44,3,2960,3252.5,3555.5,3197.46153846154,613.795854851498,44,4,2,0,52,9.11538461538461,0.378534125891649,0,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2.482,NA,46.3045414069457,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240770",11572,11413,5665,5748,3339,5822,2252,1695,2840,1213,0.557,0.557,NA,NA,175,123,128,4,39,45,41,28,14,3,1,0,171,20,24,30,25.2057142857143,6.9574215256598,0,37,64,63,2,6,35,7,0,131,0,70,105,71,104,175,0,0,0,1,14,131,15,15,131,15,38,39,40,39.0931677018634,2.23551236363173,0,34,7,17,100,175,0,101,74,166,5,0,47,9,42,12,28,0,5,0,0,14,171,1,0,3,0,83,92,35,7,0,131,0,11,149,15,2923,3280,3530,3253.90857142857,546.219780916107,128,18,9,4,168,9.1453488372093,1.49338948647121,0,164,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9.046,NA,61.6197183098592,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240780",22155,20685,10275,10410,5814,11068,3803,2883,5509,2018,0.609,0.609,NA,NA,277,190,204,4,63,78,58,38,26,8,2,0,273,20,24,30,25.2202166064982,7.19842142190942,4,47,102,96,7,11,54,5,1,214,2,125,152,108,169,266,11,0,4,3,26,209,12,33,209,12,38,39,40,38.4645669291339,2.88047886771635,2,58,19,27,143,256,21,159,118,249,15,2,53,24,80,17,22,6,4,10,2,26,275,0,2,0,0,121,156,54,5,1,214,2,29,230,17,2864.25,3242.5,3622.5,3176.14130434783,627.37495092758,192,32,14,5,269,9.14963503649635,1.04279309967573,4,267,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18.547,1.235,50.2813577781812,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240790",2219,2261,1154,1107,612,1249,400,282,626,199,0.598,0.598,NA,NA,42,22,22,0,10,10,10,8,3,0,1,0,42,20,26,30,25.4761904761905,6.64881465774749,0,5,11,12,0,1,6,0,0,23,0,14,28,17,25,39,2,0,0,0,8,27,2,8,27,2,38,40,41,39.0810810810811,2.21583165197853,0,9,2,2,14,40,2,28,13,28,1,0,5,5,6,1,3,1,0,2,0,4,41,0,0,1,0,24,18,12,1,0,28,0,4,35,3,3006.25,3440,3616.25,3337.64285714286,486.843432609052,30,5,2,1,40,9.14634146341463,0.726669650176616,0,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1.821,NA,67.0926517571885,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240800",288162,259815,125747,134068,60970,153348,45497,29729,78791,25548,0.72,0.72,NA,NA,4056,2531,2619,38,612,951,1122,846,401,82,4,0,4018,21,26,31,26.5547337278106,6.41964173671127,16,121,989,1947,251,679,881,24,4,2110,0,1200,2856,1726,2330,3951,88,1,18,60,497,3169,143,576,3169,143,37,38,40,38.212962962963,2.32710158063036,6,819,492,562,1646,141,3915,867,3181,3854,140,5,856,470,552,250,1027,52,65,87,5,493,4045,9,1,1,0,2079,1977,881,24,4,2110,0,346,3525,185,2915,3221.5,3526.5,3185.47460552268,563.515953794657,3087,440,207,27,4005,9.05704365079365,0.628615557638175,26,3954,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,263.279,129.456,51.4779606807884,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240810",869954,803739,377947,425792,174879,469090,159770,85885,246739,93168,0.763,0.763,NA,NA,12239,9760,10101,121,1825,2767,3061,2721,1407,322,14,1,12117,22,27,32,26.9090611978103,6.66624179205194,45,512,3102,5384,703,2202,4044,271,21,7793,3,3819,8420,5376,6863,11950,278,6,79,192,1333,9819,403,1610,9819,403,38,39,40,38.3855645706559,2.46086870273406,76,2598,1163,962,6141,104,12135,5057,7173,11762,373,18,2144,2202,2076,1331,2093,155,158,273,18,1311,11518,690,23,8,0,6327,5908,4046,271,21,7793,3,1178,10315,746,2907,3240,3555,3195.50428956614,593.38042995736,9231,1423,745,121,12082,8.93853970335164,0.700054132914822,131,11979,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,825.384,326.907,49.6030218165754,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240820",26606,23784,12288,11496,6765,13142,3877,3306,6181,2009,0.622,0.622,NA,NA,393,286,301,3,81,105,85,63,47,9,0,0,390,20,25,30,25.793893129771,6.86352109304489,3,48,152,149,10,20,57,7,3,323,0,136,257,130,263,378,15,0,3,6,40,289,17,49,289,17,38,39,40,38.5464788732394,2.73705638956108,1,113,45,36,166,392,1,256,137,373,16,0,80,22,125,23,43,4,7,15,0,34,384,6,1,1,0,202,190,57,7,3,323,0,35,321,37,2970,3260,3625,3241.11959287532,643.558699293676,263,52,18,5,385,9.25641025641026,0.766186051289219,3,376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15.612,NA,63.5819446691474,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240830",37395,35490,17499,17991,9692,18938,6860,4764,9522,3705,0.629,0.629,NA,NA,492,316,326,5,104,125,112,81,51,13,1,0,487,20,25,30,25.7317073170732,6.84697226943105,6,56,181,187,14,32,102,8,6,355,0,209,283,208,284,485,6,0,2,6,27,388,17,35,388,17,38,39,40,38.8409090909091,2.13809339436216,1,108,35,35,274,457,35,246,245,431,16,2,113,35,126,15,65,7,8,6,2,28,485,4,1,2,0,247,244,102,8,6,355,0,30,425,37,2964.5,3275,3588.75,3268.12195121951,525.270537768017,350,51,25,4,484,9.19262295081967,0.74444340331907,6,456,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,26.784,7.22,51.6698172652804,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240840",4370,4295,2211,2084,980,2172,1143,450,1042,592,0.585,0.585,NA,NA,42,21,21,0,9,12,11,8,1,1,0,0,42,20.25,24.5,29,24.9285714285714,6.07430757729258,0,1,20,14,1,3,6,0,0,24,0,20,22,20,22,41,0,0,0,1,2,34,1,3,33,1,38,39,39,38.4324324324324,2.19267138618805,0,6,0,4,28,41,1,12,30,40,0,0,15,1,6,1,10,0,0,0,0,3,42,0,0,0,0,22,20,7,0,0,24,0,0,36,6,3057,3310,3657.5,3404.83333333333,438.363192590215,26,9,1,0,42,9.16666666666667,0.580860029597269,0,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.026,NA,40.3071017274472,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240850",4871,4699,2354,2345,1027,2413,1259,506,1170,669,0.645,0.645,NA,NA,59,44,46,0,7,15,17,17,2,1,0,0,59,22.5,27,31,26.8813559322034,5.69356789466219,0,6,10,31,4,7,39,1,0,14,0,10,49,19,40,56,2,0,1,0,5,50,3,6,50,3,38,39,40,38.5084745762712,2.50773205242432,0,6,0,2,47,55,4,21,38,58,0,0,18,1,15,2,13,0,0,2,0,6,59,0,0,0,0,27,32,39,1,0,14,0,5,52,2,3027.5,3300,3580,3228.74576271186,508.014647943186,46,4,4,1,58,9,0.787838597158335,0,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.377,2.5,50.4273504273504,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240860",4222,3952,2041,1911,1013,2016,923,474,966,471,0.589,0.589,NA,NA,71,57,63,1,8,15,20,15,10,2,0,0,70,22,27,32,27.5774647887324,6.42464445226568,1,4,29,31,1,5,28,0,0,40,0,18,53,26,45,65,6,0,0,0,11,57,3,11,57,3,37,38,39,38.0985915492958,1.80598156593554,0,10,5,9,44,71,0,14,57,71,0,0,13,8,8,11,18,0,0,6,0,7,71,0,0,0,0,35,36,28,0,0,40,0,12,59,0,2755,3005,3300,2955.39436619718,524.01119068948,53,2,8,0,71,9.2112676056338,0.504706221698651,0,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2.874,NA,73.4989648033126,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240870",3891,3859,1925,1934,960,2058,841,464,1027,443,0.603,0.603,NA,NA,44,24,25,0,9,9,11,11,3,1,0,0,44,20.75,27,32,26.3181818181818,6.59024200167126,0,5,13,22,3,1,6,0,0,29,0,12,32,20,24,40,4,0,0,0,8,33,0,8,33,0,37,38,39,37.780487804878,1.99389311551486,1,11,2,7,16,42,2,11,33,39,5,0,10,4,5,6,4,1,1,4,0,6,40,0,2,2,0,25,19,6,0,0,29,0,5,38,1,2770,3125,3425,3094.93181818182,563.393554780946,29,5,3,1,41,8.88095238095238,1.10877609854357,0,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.424,NA,42.8432327166504,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240880",5173,4845,2434,2411,1549,2404,892,787,1165,459,0.549,0.549,NA,NA,64,53,55,1,20,12,15,6,8,2,0,0,63,18,24,29.25,24.859375,7.68190449992915,2,6,32,19,0,0,9,2,0,51,0,44,20,29,35,64,0,0,0,2,9,44,4,11,44,4,37,39,40,38.1864406779661,2.86160418159288,0,14,9,5,32,63,1,41,23,61,2,0,11,8,23,2,3,1,1,0,0,10,64,0,0,0,0,28,36,9,2,0,52,0,8,55,1,2770,3130,3311.25,3020.796875,546.628168786346,51,4,2,0,63,8.92063492063492,0.485319558893675,0,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.556,NA,54.9356223175966,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240890",21483,20354,9961,10393,4905,11010,4439,2450,5495,2448,0.676,0.676,NA,NA,362,330,347,5,63,87,102,72,30,2,1,0,357,21,26,30.75,25.8950276243094,6.28589659337586,0,11,126,177,13,33,236,5,0,120,0,206,156,150,212,354,8,0,2,6,30,301,21,38,301,21,38,39,40,38.6666666666667,2.40588878289388,0,34,32,25,262,37,325,187,175,336,24,1,73,51,107,19,42,10,13,8,1,36,361,0,0,1,0,171,191,236,5,0,120,0,26,311,25,2962.5,3330,3570,3249.74861878453,540.54256144374,274,47,22,6,355,9.4404432132964,0.973209936649894,7,351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18.032,17.786,65.8780709736124,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240895",10758,10059,5134,4925,3293,5236,1530,1600,2530,795,0.569,0.569,NA,NA,162,127,138,2,39,45,38,22,13,3,0,0,160,19.25,24,28,24.6481481481481,6.59989857085832,0,24,66,56,3,3,27,7,0,125,1,118,44,67,95,156,6,1,0,0,16,133,8,17,133,8,38,39,40,38.9050632911392,2.43328295098116,0,27,12,22,95,162,0,87,75,152,10,0,42,11,48,7,21,4,6,6,0,13,162,0,0,0,0,89,73,27,7,0,125,1,12,138,12,3016.25,3325,3570,3284.78395061728,564.488618342046,109,23,14,1,160,8.84472049689441,0.787075331616836,0,161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10.72,NA,64.0316205533597,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240910",12655,11100,5508,5592,2785,6118,2197,1354,3086,1152,0.606,0.606,NA,NA,166,124,129,1,35,42,42,27,15,3,1,0,165,20,26,30.75,25.6927710843373,6.73900061168195,0,25,51,65,6,9,53,1,1,98,0,55,111,73,93,162,4,0,0,4,9,139,6,13,139,6,38,39,40,38.8860759493671,2.33765815513002,0,48,5,7,84,105,61,89,77,148,5,2,38,15,37,9,27,3,1,4,2,11,162,3,0,1,0,76,90,56,1,1,104,0,8,153,5,2893,3190,3500,3178.14457831325,529.264558524205,131,11,10,1,163,9.26829268292683,0.760186940002137,3,154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,7.724,7.01,53.7913156189242,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240920",3075,2895,1454,1441,769,1531,595,373,755,313,0.589,0.589,NA,NA,42,30,30,0,8,10,6,14,4,0,0,0,42,22,27,32,26.8333333333333,6.56642110885845,1,5,19,12,3,2,7,0,0,34,0,17,25,16,26,41,0,0,0,0,2,37,0,2,37,0,38,39,40,38.6410256410256,1.61387372308433,0,10,0,4,22,42,0,19,22,36,0,1,11,2,12,0,7,0,0,0,1,2,42,0,0,0,0,21,21,7,0,0,34,0,3,35,4,3096.25,3373.5,3755,3378.21428571429,516.384548318557,27,9,3,0,42,9.11904761904762,0.395238794900238,1,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1.265,NA,55.6291390728477,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240930",12706,11964,5886,6078,2976,6413,2575,1454,3232,1392,0.618,0.618,NA,NA,143,109,112,1,29,34,35,27,15,2,0,0,142,20,26,31,25.958041958042,6.63523896623718,1,10,44,66,8,14,31,3,0,94,0,91,52,52,91,141,2,1,1,1,13,120,4,16,120,4,38,38,39,38.1428571428571,2.61586589257443,0,6,10,9,112,37,106,32,111,141,1,1,44,1,27,0,49,0,0,2,1,16,143,0,0,0,0,70,73,31,3,0,94,0,6,129,8,3000,3300,3605,3293.41958041958,512.129569495782,104,27,4,1,142,9.54545454545454,0.793701195481062,1,132,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,417,NA,44.2450495049505,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240933",5341,4762,2419,2343,1375,2481,906,659,1222,462,0.59,0.59,NA,NA,89,52,53,4,16,24,21,16,7,1,0,0,85,20,25,30,25.0674157303371,6.65513771595946,0,6,26,31,0,5,12,0,1,54,0,28,61,39,50,89,0,0,1,3,13,69,3,17,69,3,38,39,41,38.6179775280899,2.87428100882135,0,14,10,10,28,89,0,57,32,69,1,0,11,7,25,6,5,1,0,0,0,15,85,4,0,0,0,46,43,19,0,1,65,0,9,74,6,2860,3175,3535,3171.84269662921,583.765673312589,72,11,5,0,89,8.97752808988764,0.58343668523608,0,82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.444,NA,72.8314238952537,0,0,0,0,0,0,0,0
2015,"MUNICIPIO","240940",29954,27745,13516,14229,6451,15631,5663,3089,8010,3130,0.678,0.678,NA,NA,475,387,397,10,81,104,122,97,49,12,0,0,465,21,26,31,26.1726315789474,6.7692286222546,0,27,129,229,24,64,230,2,0,218,0,98,377,216,259,463,10,0,0,2,53,375,13,55,375,13,37,38,39,37.9593679458239,1.80826948036813,0,26,54,39,327,41,434,38,435,468,5,0,61,116,21,44,139,3,2,10,0,46,475,0,0,0,0,250,225,230,2,0,218,0,31,424,20,2900,3150,3500,3159.03578947368,495.833816738932,357,52,18,5,470,9.12631578947368,0.8196184311254,6,465,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,27.622,3.782,59.3008739076155,0,0,0,0,0,0,0,0
